id,lines_lengthKm,nodes_count,peak_loadKw,solar_capacity,dist_farthest_node,wind_capacity,consumption,consumption_per_area,zensus,lon,lat,pkw_count,areaSqKm
2819,348.8722211588626,132.0,13340.871791883159,5752.129999999999,17.418215476890097,20650.0,88.7863303867572,7760.782601618189,10892.0,11.980910901542199,51.136088815330105,3825,60.68227918531846
2820,78.0518312208897,22.0,809.3211836633391,170.29999999999995,12.029669396923886,0.0,5.23601883238544,1280.5890924370908,1073.0,10.907528393883801,51.738584820462705,588,144.093074183549
2822,108.37797888966671,46.0,4098.022928900782,3836.96,17.254658181685446,1000.0,26.268558968431602,5000.180491945123,2689.0,11.558831702794302,51.8913128539217,920,87.07251436325241
2823,275.5983009355942,49.0,11245.450263862076,24498.04,32.55640520707544,28180.0,69.342785168922,10434.007275407252,15936.0,11.4982834843752,51.5767746395833,21678,215.4491008726261
2824,41.843481854902564,13.0,14317.262965567332,13.42,7.987439006708927,0.0,65.8633266095449,50755.15409051732,12247.0,11.906553959741302,51.469378217537006,980,25.385968455403198
2825,25.77576719953131,4.0,15302.741192246896,477.9,7.864395858774341,0.0,69.69670228039111,59727.82642460164,39549.0,11.9170289841456,51.469235510640495,3163,25.385968455403198
2829,218.58647122666312,27.0,67179.8457455581,32157.072000000004,20.28408248561863,19700.0,377.20130775116303,43576.97893152945,67355.0,11.6514542921045,52.140336089181005,109775,6.28337009995618
2830,54.210465773688924,20.0,3170.6982590392713,201.81,19.50621231477594,3000.0,19.7712247649377,13313.114251521536,1716.0,10.9963419409218,52.152959782444,539,7.910409603891099
2831,147.0035601464902,60.0,5667.555212773402,4772.232,16.338472401893046,0.0,31.1588804776252,4250.029065204261,5650.0,11.0407731281637,52.1499902596395,675,162.295525138385
2833,539.4800610971548,149.0,12502.962456298108,22218.91,36.06434049794685,36277.0,73.3130117159657,3816.4533709107127,14545.0,11.918462691897199,51.6706062106814,6746,117.95332010358
2834,354.44496060568474,125.0,12024.696904006394,7659.6399999999985,29.173859884221486,1000.0,71.5529348297723,3065.712001679037,14414.0,11.9669534498051,52.5687774002518,6838,768.230369253914
2835,205.06529779611282,46.0,2362.738398930745,2350.71,21.400491712403944,0.0,13.350414284867801,778.0302500760647,2476.0,11.545085017723,52.530882366414204,1069,535.600896229408
2836,416.13500102685697,92.0,4932.54847862653,17816.625,35.214180276835535,11500.0,26.829624776128398,1009.7977125446632,5541.0,11.7378385464815,52.4161361597472,2695,782.1289098982049
2837,651.4981098524403,212.0,6637.974434255544,5606.116999999998,27.992143082122865,30.0,39.717762311856,1511.3168310949936,6114.0,10.931694085212,52.802745402663604,4071,224.66819999793898
2838,221.73189232386392,79.0,2752.658315363639,3346.9699999999993,28.149561828668165,0.0,12.441058030822198,895.8404119431166,2598.0,12.248682594632099,52.9535897645924,383,409.44927938265
